ID,Prob1
48961, 0.74
48962, 0.12
48963, 0.19
48964, 0.16
48965, 0.26
48966, 0.36
48967, 0.12
48968, 0.59
48969, 0.05
48970, 0.40
48971, 0.81
48972, 0.80
48973, 0.47
48974, 0.09
48975, 0.17
48976, 0.15
48977, 0.67
48978, 0.42
48979, 0.09
48980, 0.08
48981, 0.85
48982, 0.47
48983, 0.71
48984, 0.78
48985, 0.36
48986, 0.13
48987, 0.44
48988, 0.61
48989, 0.60
48990, 0.33
48991, 0.97
48992, 0.81
48993, 0.56
48994, 0.48
48995, 0.05
48996, 0.44
48997, 0.43
48998, 0.34
48999, 0.17
49000, 0.20
49001, 0.55
49002, 0.21
49003, 0.00
49004, 0.57
49005, 0.44
49006, 0.38
49007, 0.04
49008, 0.07
49009, 0.49
49010, 0.33
49011, 0.37
49012, 0.38
49013, 0.27
49014, 0.28
49015, 0.01
49016, 0.77
49017, 0.01
49018, 0.33
49019, 0.78
49020, 0.00
49021, 0.31
49022, 0.60
49023, 0.61
49024, 0.14
49025, 0.24
49026, 0.07
49027, 0.30
49028, 0.83
49029, 0.69
49030, 0.73
49031, 0.49
49032, 0.24
49033, 0.86
49034, 0.12
49035, 0.42
49036, 0.77
49037, 0.67
49038, 0.60
49039, 0.16
49040, 0.44
49041, 0.34
49042, 0.66
49043, 0.66
49044, 0.00
49045, 0.43
49046, 0.22
49047, 0.43
49048, 0.28
49049, 0.61
49050, 0.98
49051, 0.17
49052, 0.41
49053, 0.11
49054, 0.01
49055, 0.12
49056, 0.37
49057, 0.18
49058, 0.23
49059, 0.32
49060, 0.39
49061, 0.86
49062, 0.28
49063, 0.36
49064, 0.06
49065, 0.49
49066, 0.09
49067, 0.78
49068, 0.05
49069, 0.50
49070, 0.67
49071, 0.34
49072, 0.21
49073, 0.22
49074, 0.18
49075, 0.25
49076, 0.02
49077, 0.00
49078, 0.46
49079, 0.60
49080, 0.78
49081, 0.79
49082, 0.15
49083, 0.00
49084, 0.30
49085, 0.38
49086, 0.03
49087, 0.00
49088, 0.25
49089, 0.43
49090, 0.71
49091, 0.32
49092, 0.01
49093, 0.19
49094, 0.35
49095, 0.63
49096, 0.26
49097, 0.80
49098, 0.11
49099, 0.22
49100, 0.26
49101, 0.18
49102, 0.28
49103, 0.52
49104, 0.74
49105, 0.58
49106, 0.82
49107, 0.58
49108, 0.10
49109, 0.32
49110, 0.11
49111, 0.19
49112, 0.18
49113, 0.27
49114, 0.80
49115, 0.13
49116, 0.50
49117, 0.43
49118, 0.37
49119, 0.56
49120, 0.00
49121, 0.89
49122, 0.79
49123, 0.24
49124, 0.02
49125, 0.29
49126, 0.49
49127, 0.18
49128, 0.05
49129, 0.59
49130, 0.54
49131, 0.05
49132, 0.13
49133, 0.42
49134, 0.86
49135, 0.26
49136, 0.53
49137, 0.61
49138, 0.34
49139, 0.74
49140, 0.91
49141, 0.21
49142, 0.40
49143, 0.95
49144, 0.53
49145, 0.79
49146, 0.09
49147, 0.58
49148, 0.38
49149, 0.72
49150, 0.00
49151, 0.26
49152, 0.00
49153, 0.04
49154, 0.62
49155, 0.36
49156, 0.12
49157, 0.37
49158, 0.08
49159, 0.00
49160, 0.19
49161, 0.09
49162, 0.16
49163, 0.27
49164, 0.68
49165, 0.06
49166, 0.18
49167, 0.12
49168, 0.20
49169, 0.72
49170, 0.43
49171, 0.58
49172, 0.22
49173, 0.11
49174, 0.10
49175, 0.49
49176, 0.13
49177, 0.36
49178, 0.36
49179, 0.02
49180, 0.21
49181, 0.66
49182, 0.45
49183, 0.44
49184, 0.65
49185, 0.12
49186, 0.20
49187, 0.12
49188, 0.84
49189, 0.39
49190, 0.41
49191, 0.58
49192, 0.00
49193, 0.58
49194, 0.19
49195, 0.53
49196, 0.06
49197, 0.53
49198, 0.82
49199, 0.11
49200, 0.57
49201, 0.19
49202, 0.27
49203, 0.29
49204, 0.33
49205, 0.42
49206, 0.36
49207, 0.26
49208, 0.21
49209, 0.01
49210, 0.40
49211, 0.58
49212, 0.06
49213, 0.47
49214, 0.49
49215, 0.18
49216, 0.10
49217, 0.00
49218, 0.00
49219, 0.00
49220, 0.17
49221, 0.13
49222, 0.25
49223, 0.30
49224, 0.50
49225, 0.06
49226, 0.23
49227, 0.17
49228, 0.26
49229, 0.07
49230, 0.32
49231, 0.52
49232, 0.25
49233, 1.00
49234, 0.21
49235, 0.27
49236, 0.18
49237, 0.00
49238, 0.23
49239, 0.14
49240, 0.33
49241, 0.71
49242, 0.61
49243, 0.29
49244, 0.21
49245, 0.35
49246, 0.42
49247, 0.10
49248, 0.06
49249, 0.38
49250, 0.74
49251, 0.58
49252, 0.06
49253, 0.24
49254, 0.38
49255, 0.56
49256, 0.60
49257, 0.25
49258, 0.81
49259, 0.46
49260, 0.23
49261, 0.03
49262, 0.15
49263, 0.00
49264, 0.21
49265, 0.24
49266, 0.07
49267, 0.00
49268, 0.25
49269, 0.67
49270, 0.39
49271, 0.22
49272, 0.00
49273, 0.20
49274, 0.72
49275, 0.39
49276, 0.04
49277, 0.39
49278, 0.32
49279, 0.33
49280, 0.18
49281, 0.92
49282, 0.93
49283, 0.63
49284, 0.31
49285, 0.28
49286, 0.55
49287, 0.13
49288, 0.17
49289, 0.00
49290, 0.14
49291, 0.03
49292, 0.17
49293, 0.33
49294, 0.84
49295, 0.07
49296, 0.08
49297, 0.58
49298, 0.59
49299, 0.23
49300, 0.41
49301, 0.53
49302, 0.54
49303, 0.14
49304, 0.40
49305, 0.87
49306, 0.37
49307, 0.26
49308, 0.15
49309, 0.44
49310, 0.06
49311, 0.32
49312, 0.04
49313, 0.68
49314, 0.63
49315, 0.25
49316, 0.47
49317, 0.50
49318, 0.80
49319, 0.19
49320, 0.59
49321, 0.13
49322, 0.66
49323, 0.08
49324, 0.06
49325, 0.78
49326, 0.64
49327, 0.16
49328, 0.11
49329, 0.10
49330, 0.67
49331, 0.08
49332, 0.46
49333, 0.22
49334, 0.40
49335, 0.25
49336, 0.01
49337, 0.14
49338, 0.27
49339, 0.85
49340, 0.01
49341, 0.01
49342, 0.28
49343, 0.70
49344, 0.05
49345, 0.02
49346, 0.57
49347, 0.11
49348, 0.21
49349, 0.25
49350, 0.05
49351, 0.68
49352, 0.25
49353, 0.00
49354, 0.08
49355, 0.05
49356, 0.97
49357, 0.12
49358, 0.02
49359, 0.54
49360, 0.59
49361, 0.51
49362, 0.34
49363, 0.23
49364, 0.19
49365, 0.46
49366, 0.10
49367, 0.44
49368, 0.37
49369, 0.42
49370, 0.48
49371, 0.25
49372, 0.35
49373, 0.49
49374, 0.65
49375, 0.30
49376, 0.53
49377, 0.60
49378, 0.08
49379, 0.14
49380, 0.01
49381, 0.27
49382, 0.84
49383, 0.26
49384, 0.10
49385, 0.39
49386, 0.88
49387, 0.35
49388, 0.34
49389, 0.47
49390, 0.06
49391, 0.35
49392, 0.57
49393, 0.23
49394, 0.23
49395, 0.24
49396, 0.32
49397, 0.33
49398, 0.21
49399, 0.41
49400, 0.31
49401, 0.43
49402, 0.18
49403, 0.55
49404, 0.21
49405, 0.01
49406, 0.18
49407, 0.50
49408, 0.05
49409, 0.36
49410, 0.04
49411, 0.34
49412, 0.71
49413, 0.15
49414, 0.67
49415, 0.38
49416, 0.10
49417, 0.56
49418, 0.33
49419, 0.82
49420, 0.52
49421, 0.00
49422, 0.11
49423, 0.61
49424, 0.35
49425, 0.36
49426, 0.31
49427, 0.30
49428, 0.32
49429, 0.23
49430, 0.86
49431, 0.19
49432, 0.50
49433, 0.00
49434, 0.40
49435, 0.50
49436, 0.47
49437, 0.09
49438, 0.74
49439, 0.38
49440, 0.75
49441, 0.71
49442, 0.54
49443, 0.24
49444, 0.32
49445, 0.66
49446, 0.95
49447, 0.34
49448, 0.00
49449, 0.69
49450, 0.44
49451, 0.10
49452, 0.10
49453, 0.20
49454, 0.56
49455, 0.43
49456, 0.25
49457, 0.13
49458, 0.83
49459, 0.32
49460, 0.01
49461, 0.22
49462, 0.40
49463, 0.18
49464, 0.00
49465, 0.21
49466, 0.41
49467, 0.69
49468, 0.00
49469, 0.57
49470, 0.58
49471, 0.10
49472, 0.21
49473, 0.45
49474, 0.81
49475, 0.44
49476, 0.46
49477, 0.11
49478, 0.18
49479, 0.57
49480, 0.02
49481, 0.56
49482, 0.16
49483, 0.61
49484, 0.00
49485, 0.05
49486, 0.00
49487, 0.59
49488, 0.88
49489, 0.38
49490, 0.13
49491, 0.90
49492, 0.01
49493, 0.80
49494, 0.26
49495, 0.88
49496, 0.80
49497, 0.18
49498, 0.34
49499, 0.60
49500, 0.85
49501, 0.32
49502, 0.03
49503, 0.22
49504, 0.14
49505, 0.00
49506, 0.23
49507, 0.43
49508, 0.25
49509, 0.69
49510, 0.77
49511, 0.09
49512, 0.43
49513, 0.21
49514, 0.48
49515, 0.35
49516, 0.12
49517, 0.13
49518, 0.24
49519, 0.38
49520, 0.77
49521, 0.00
49522, 0.70
49523, 0.33
49524, 0.20
49525, 0.00
49526, 0.26
49527, 0.58
49528, 0.12
49529, 0.79
49530, 0.31
49531, 0.36
49532, 0.22
49533, 0.40
49534, 0.22
49535, 0.00
49536, 0.79
49537, 0.33
49538, 0.11
49539, 0.16
49540, 0.87
49541, 0.24
49542, 0.23
49543, 0.09
49544, 0.81
49545, 0.49
49546, 0.10
49547, 0.49
49548, 0.52
49549, 0.41
49550, 0.17
49551, 0.00
49552, 0.35
49553, 0.01
49554, 0.25
49555, 0.26
49556, 0.01
49557, 0.35
49558, 0.33
49559, 0.19
49560, 0.29
49561, 0.40
49562, 0.26
49563, 0.41
49564, 0.18
49565, 0.10
49566, 0.68
49567, 0.10
49568, 0.49
49569, 0.21
49570, 0.25
49571, 0.25
49572, 0.00
49573, 0.16
49574, 0.21
49575, 0.00
49576, 0.48
49577, 0.46
49578, 0.14
49579, 0.89
49580, 0.35
49581, 0.04
49582, 0.10
49583, 0.02
49584, 0.19
49585, 0.31
49586, 0.47
49587, 0.58
49588, 0.50
49589, 0.35
49590, 0.48
49591, 0.45
49592, 0.78
49593, 0.83
49594, 0.21
49595, 0.46
49596, 0.24
49597, 0.13
49598, 0.78
49599, 0.62
49600, 0.02
49601, 0.35
49602, 0.23
49603, 0.81
49604, 0.21
49605, 0.18
49606, 0.31
49607, 0.60
49608, 0.35
49609, 0.34
49610, 0.00
49611, 0.30
49612, 0.63
49613, 0.29
49614, 0.70
49615, 0.35
49616, 0.82
49617, 0.45
49618, 0.48
49619, 0.14
49620, 0.15
49621, 0.37
49622, 0.09
49623, 0.71
49624, 0.08
49625, 0.24
49626, 0.36
49627, 0.09
49628, 0.54
49629, 0.29
49630, 0.07
49631, 0.23
49632, 0.32
49633, 0.32
49634, 0.29
49635, 0.09
49636, 0.08
49637, 0.14
49638, 0.60
49639, 0.35
49640, 0.00
49641, 0.59
49642, 0.24
49643, 0.20
49644, 0.20
49645, 0.01
49646, 0.71
49647, 0.50
49648, 0.48
49649, 0.27
49650, 0.01
49651, 0.32
49652, 0.14
49653, 0.16
49654, 0.48
49655, 0.53
49656, 0.49
49657, 0.42
49658, 0.05
49659, 0.12
49660, 0.90
49661, 0.12
49662, 0.16
49663, 0.41
49664, 0.61
49665, 0.10
49666, 0.70
49667, 0.20
49668, 0.84
49669, 0.59
49670, 0.28
49671, 0.08
49672, 0.33
49673, 0.35
49674, 0.45
49675, 0.84
49676, 0.17
49677, 0.77
49678, 0.19
49679, 0.35
49680, 0.75
49681, 0.16
49682, 0.17
49683, 0.19
49684, 0.40
49685, 0.39
49686, 0.00
49687, 0.20
49688, 0.80
49689, 0.64
49690, 0.57
49691, 0.80
49692, 0.06
49693, 0.65
49694, 0.16
49695, 0.06
49696, 0.51
49697, 0.10
49698, 0.00
49699, 0.24
49700, 0.64
49701, 0.43
49702, 0.00
49703, 0.81
49704, 0.14
49705, 0.20
49706, 0.80
49707, 0.72
49708, 0.00
49709, 0.11
49710, 0.05
49711, 0.27
49712, 0.41
49713, 0.32
49714, 0.00
49715, 0.33
49716, 0.10
49717, 0.49
49718, 0.21
49719, 0.84
49720, 0.08
49721, 0.12
49722, 0.16
49723, 0.08
49724, 0.13
49725, 0.57
49726, 0.19
49727, 0.80
49728, 0.21
49729, 0.16
49730, 0.65
49731, 0.00
49732, 0.43
49733, 0.13
49734, 0.27
49735, 0.02
49736, 0.89
49737, 0.06
49738, 0.23
49739, 0.07
49740, 0.00
49741, 0.13
49742, 0.45
49743, 0.57
49744, 0.22
49745, 0.44
49746, 0.33
49747, 0.48
49748, 0.00
49749, 0.14
49750, 0.19
49751, 0.38
49752, 0.34
49753, 0.52
49754, 0.44
49755, 0.31
49756, 0.09
49757, 0.33
49758, 0.33
49759, 0.09
49760, 0.94
49761, 0.23
49762, 0.08
49763, 0.00
49764, 0.56
49765, 0.12
49766, 0.17
49767, 0.51
49768, 0.78
49769, 0.06
49770, 0.19
49771, 0.21
49772, 0.33
49773, 0.87
49774, 0.15
49775, 0.31
49776, 0.01
49777, 0.18
49778, 0.46
49779, 0.11
49780, 0.36
49781, 0.46
49782, 0.32
49783, 0.08
49784, 0.61
49785, 0.17
49786, 0.61
49787, 0.00
49788, 0.45
49789, 0.64
49790, 0.47
49791, 0.34
49792, 0.68
49793, 0.38
49794, 0.14
49795, 0.01
49796, 0.40
49797, 0.81
49798, 0.48
49799, 0.33
49800, 0.35
49801, 0.45
49802, 0.20
49803, 0.05
49804, 0.06
49805, 0.32
49806, 0.10
49807, 0.05
49808, 0.13
49809, 0.05
49810, 0.59
49811, 0.00
49812, 0.50
49813, 0.14
49814, 0.43
49815, 0.49
49816, 0.79
49817, 0.54
49818, 0.55
49819, 0.32
49820, 0.17
49821, 0.26
49822, 0.56
49823, 0.29
49824, 0.45
49825, 0.63
49826, 0.02
49827, 0.27
49828, 0.01
49829, 0.24
49830, 0.60
49831, 0.00
49832, 0.23
49833, 0.18
49834, 0.83
49835, 0.00
49836, 0.13
49837, 0.59
49838, 0.36
49839, 0.36
49840, 0.00
49841, 0.33
49842, 0.06
49843, 0.56
49844, 0.20
49845, 0.14
49846, 0.29
49847, 0.37
49848, 0.22
49849, 0.66
49850, 0.15
49851, 0.39
49852, 0.40
49853, 0.43
49854, 0.18
49855, 0.09
49856, 0.40
49857, 0.00
49858, 0.00
49859, 0.09
49860, 0.28
49861, 0.50
49862, 0.00
49863, 0.67
49864, 0.44
49865, 0.37
49866, 0.49
49867, 0.51
49868, 0.45
49869, 0.53
49870, 0.32
49871, 0.26
49872, 0.63
49873, 0.45
49874, 0.23
49875, 0.31
49876, 0.32
49877, 0.00
49878, 0.86
49879, 0.10
49880, 0.02
49881, 0.83
49882, 0.00
49883, 0.13
49884, 0.39
49885, 0.44
49886, 0.63
49887, 0.67
49888, 0.72
49889, 0.00
49890, 0.25
49891, 0.15
49892, 0.50
49893, 0.49
49894, 0.52
49895, 0.19
49896, 0.25
49897, 0.67
49898, 0.87
49899, 0.43
49900, 0.24
49901, 0.17
49902, 0.70
49903, 0.15
49904, 0.76
49905, 0.17
49906, 0.00
49907, 0.46
49908, 0.10
49909, 0.05
49910, 0.08
49911, 0.61
49912, 0.76
49913, 0.00
49914, 0.13
49915, 0.61
49916, 0.74
49917, 0.48
49918, 0.04
49919, 0.58
49920, 0.01
49921, 0.79
49922, 0.58
49923, 0.59
49924, 0.41
49925, 0.71
49926, 0.33
49927, 0.79
49928, 0.40
49929, 0.33
49930, 0.47
49931, 0.26
49932, 0.40
49933, 0.00
49934, 0.07
49935, 0.22
49936, 0.09
49937, 0.26
49938, 0.13
49939, 0.40
49940, 0.18
49941, 0.96
49942, 0.58
49943, 0.00
49944, 0.11
49945, 0.65
49946, 0.33
49947, 0.21
49948, 0.36
49949, 0.00
49950, 0.47
49951, 0.11
49952, 0.12
49953, 0.54
49954, 0.64
49955, 0.82
49956, 0.12
49957, 0.00
49958, 0.33
49959, 0.29
49960, 0.10
49961, 0.00
49962, 0.12
49963, 0.39
49964, 0.31
49965, 0.34
49966, 0.28
49967, 0.17
49968, 0.00
49969, 0.45
49970, 0.62
49971, 0.16
49972, 0.19
49973, 0.24
49974, 0.33
49975, 0.17
49976, 0.29
49977, 0.26
49978, 0.27
49979, 0.14
49980, 0.10
49981, 0.20
49982, 0.00
49983, 0.29
49984, 0.22
49985, 0.09
49986, 0.34
49987, 0.17
49988, 0.56
49989, 0.22
49990, 0.28
49991, 0.55
49992, 0.24
49993, 0.16
49994, 0.14
49995, 0.27
49996, 0.34
49997, 0.17
49998, 0.33
49999, 0.32
50000, 0.14
50001, 0.79
50002, 0.27
50003, 0.33
50004, 0.13
50005, 0.50
50006, 0.40
50007, 0.06
50008, 0.55
50009, 0.77
50010, 0.52
50011, 0.25
50012, 0.63
50013, 0.00
50014, 0.25
50015, 0.02
50016, 0.17
50017, 0.04
50018, 0.26
50019, 0.40
50020, 0.29
50021, 0.62
50022, 0.61
50023, 0.21
50024, 0.69
50025, 0.34
50026, 0.66
50027, 0.44
50028, 0.67
50029, 0.43
50030, 0.42
50031, 0.21
50032, 0.29
50033, 0.70
50034, 0.23
50035, 0.67
50036, 0.15
50037, 0.39
50038, 0.35
50039, 0.07
50040, 0.30
50041, 0.57
50042, 0.03
50043, 0.38
50044, 0.14
50045, 0.05
50046, 0.45
50047, 0.15
50048, 0.42
50049, 0.17
50050, 0.44
50051, 0.44
50052, 0.24
50053, 0.14
50054, 0.28
50055, 0.13
50056, 0.31
50057, 0.00
50058, 0.21
50059, 0.30
50060, 0.05
50061, 0.05
50062, 0.51
50063, 0.19
50064, 0.30
50065, 0.50
50066, 1.00
50067, 0.52
50068, 0.79
50069, 0.40
50070, 0.37
50071, 0.15
50072, 0.16
50073, 0.21
50074, 0.41
50075, 0.06
50076, 0.27
50077, 0.06
50078, 0.04
50079, 0.09
50080, 0.22
50081, 0.37
50082, 0.01
50083, 0.29
50084, 0.07
50085, 0.14
50086, 0.10
50087, 0.16
50088, 0.43
50089, 0.02
50090, 0.26
50091, 0.25
50092, 0.34
50093, 0.06
50094, 0.30
50095, 0.19
50096, 0.07
50097, 0.10
50098, 0.00
50099, 0.24
50100, 0.46
50101, 0.09
50102, 0.36
50103, 0.54
50104, 0.36
50105, 0.07
50106, 0.25
50107, 0.19
50108, 0.43
50109, 0.31
50110, 0.53
50111, 0.72
50112, 0.57
50113, 0.48
50114, 0.82
50115, 0.35
50116, 0.68
50117, 0.04
50118, 0.56
50119, 0.57
50120, 0.64
50121, 0.10
50122, 0.30
50123, 0.41
50124, 0.85
50125, 0.71
50126, 0.50
50127, 0.30
50128, 0.71
50129, 0.31
50130, 0.21
50131, 0.53
50132, 0.03
50133, 0.00
50134, 0.17
50135, 0.36
50136, 0.00
50137, 0.66
50138, 0.01
50139, 0.33
50140, 0.51
50141, 0.64
50142, 0.31
50143, 0.36
50144, 0.33
50145, 0.08
50146, 0.00
50147, 0.02
50148, 0.51
50149, 0.41
50150, 0.24
50151, 0.27
50152, 0.46
50153, 0.14
50154, 0.33
50155, 0.34
50156, 0.09
50157, 0.37
50158, 0.70
50159, 0.36
50160, 0.78
50161, 0.42
50162, 0.54
50163, 0.37
50164, 0.02
50165, 0.06
50166, 0.15
50167, 0.49
50168, 0.64
50169, 0.25
50170, 0.74
50171, 0.19
50172, 0.18
50173, 0.75
50174, 0.45
50175, 0.36
50176, 0.41
50177, 0.59
50178, 0.36
50179, 0.00
50180, 0.18
50181, 0.19
50182, 0.00
50183, 0.48
50184, 0.07
50185, 0.12
50186, 0.15
50187, 0.53
50188, 0.50
50189, 0.28
50190, 0.65
50191, 0.31
50192, 0.73
50193, 0.00
50194, 0.50
50195, 0.19
50196, 0.03
50197, 0.72
50198, 0.88
50199, 0.38
50200, 0.50
50201, 0.81
50202, 0.51
50203, 0.18
50204, 0.15
50205, 0.08
50206, 0.10
50207, 0.56
50208, 0.13
50209, 0.36
50210, 0.30
50211, 0.56
50212, 0.25
50213, 0.12
50214, 0.06
50215, 0.50
50216, 0.28
50217, 0.15
50218, 0.18
50219, 0.12
50220, 0.00
50221, 0.01
50222, 0.00
50223, 0.49
50224, 0.21
50225, 0.03
50226, 0.35
50227, 0.11
50228, 0.53
50229, 0.74
50230, 0.37
50231, 0.19
50232, 0.69
50233, 0.65
50234, 0.89
50235, 0.23
50236, 0.51
50237, 0.38
50238, 0.30
50239, 0.28
50240, 0.46
50241, 0.55
50242, 0.22
50243, 0.13
50244, 0.00
50245, 0.53
50246, 0.31
50247, 0.49
50248, 0.45
50249, 0.50
50250, 0.00
50251, 0.10
50252, 0.28
50253, 0.19
50254, 0.01
50255, 0.41
50256, 0.25
50257, 0.63
50258, 0.70
50259, 0.11
50260, 0.72
50261, 0.14
50262, 0.28
50263, 0.37
50264, 0.71
50265, 0.57
50266, 0.20
50267, 0.25
50268, 0.10
50269, 0.05
50270, 0.48
50271, 0.00
50272, 0.16
50273, 0.28
50274, 0.26
50275, 0.19
50276, 0.01
50277, 0.16
50278, 0.35
50279, 0.09
50280, 0.39
50281, 0.37
50282, 0.10
50283, 0.29
50284, 0.21
50285, 0.32
50286, 0.24
50287, 0.08
50288, 0.00
50289, 0.05
50290, 0.06
50291, 0.18
50292, 0.70
50293, 0.58
50294, 0.29
50295, 0.26
50296, 0.75
50297, 0.03
50298, 0.46
50299, 0.14
50300, 0.17
50301, 0.30
50302, 0.22
50303, 0.18
50304, 0.27
50305, 0.29
50306, 0.06
50307, 0.31
50308, 0.24
50309, 0.61
50310, 0.34
50311, 0.09
50312, 0.37
50313, 0.97
50314, 0.83
50315, 0.40
50316, 0.46
50317, 0.63
50318, 0.49
50319, 0.41
50320, 0.17
50321, 0.10
50322, 0.05
50323, 0.08
50324, 0.45
50325, 0.51
50326, 0.46
50327, 0.63
50328, 0.37
50329, 0.37
50330, 0.16
50331, 0.32
50332, 0.70
50333, 0.55
50334, 0.24
50335, 0.34
50336, 0.51
50337, 0.02
50338, 0.57
50339, 0.33
50340, 0.29
50341, 0.21
50342, 0.07
50343, 0.21
50344, 0.20
50345, 0.42
50346, 0.45
50347, 0.45
50348, 0.46
50349, 0.27
50350, 0.18
50351, 0.18
50352, 0.51
50353, 0.15
50354, 0.34
50355, 0.38
50356, 0.47
50357, 0.20
50358, 0.17
50359, 0.77
50360, 0.17
50361, 0.75
50362, 0.73
50363, 0.44
50364, 0.76
50365, 0.15
50366, 0.02
50367, 0.19
50368, 0.44
50369, 0.39
50370, 0.65
50371, 0.48
50372, 0.49
50373, 0.13
50374, 0.13
50375, 0.17
50376, 0.83
50377, 0.71
50378, 0.19
50379, 0.33
50380, 0.31
50381, 0.39
50382, 0.00
50383, 0.70
50384, 0.77
50385, 0.14
50386, 0.28
50387, 0.23
50388, 0.81
50389, 0.44
50390, 0.86
50391, 0.24
50392, 0.16
50393, 0.12
50394, 0.15
50395, 0.16
50396, 0.67
50397, 0.11
50398, 0.04
50399, 0.02
50400, 0.70
50401, 0.01
50402, 0.41
50403, 0.63
50404, 0.27
50405, 0.23
50406, 0.01
50407, 0.51
50408, 0.26
50409, 0.03
50410, 0.30
50411, 0.00
50412, 0.16
50413, 0.08
50414, 0.83
50415, 0.59
50416, 0.22
50417, 0.86
50418, 0.64
50419, 0.62
50420, 0.37
50421, 0.18
50422, 0.01
50423, 0.17
50424, 0.10
50425, 0.40
50426, 0.24
50427, 0.41
50428, 0.38
50429, 0.54
50430, 0.26
50431, 0.49
50432, 0.73
50433, 0.39
50434, 0.32
50435, 0.43
50436, 0.22
50437, 0.45
50438, 0.47
50439, 0.44
50440, 0.66
50441, 0.90
50442, 0.16
50443, 0.28
50444, 0.02
50445, 0.22
50446, 0.63
50447, 0.12
50448, 0.26
50449, 0.18
50450, 0.52
50451, 0.29
50452, 0.15
50453, 0.64
50454, 0.32
50455, 0.46
50456, 0.45
50457, 0.28
50458, 0.16
50459, 0.34
50460, 0.20
50461, 1.00
50462, 0.18
50463, 0.19
50464, 0.13
50465, 0.33
50466, 0.29
50467, 0.23
50468, 0.00
50469, 0.14
50470, 0.18
50471, 0.00
50472, 0.34
50473, 0.24
50474, 0.27
50475, 0.09
50476, 0.59
50477, 0.15
50478, 0.40
50479, 0.59
50480, 0.53
50481, 0.83
50482, 0.14
50483, 0.45
50484, 0.33
50485, 0.38
50486, 0.00
50487, 0.31
50488, 0.59
50489, 0.15
50490, 0.39
50491, 0.21
50492, 0.04
50493, 0.04
50494, 0.00
50495, 0.56
50496, 0.44
50497, 0.35
50498, 0.21
50499, 0.24
50500, 0.08
50501, 0.50
50502, 0.65
50503, 0.16
50504, 0.32
50505, 0.56
50506, 0.54
50507, 0.29
50508, 0.13
50509, 0.00
50510, 0.24
50511, 0.11
50512, 0.72
50513, 0.74
50514, 0.04
50515, 0.49
50516, 0.19
50517, 0.57
50518, 0.27
50519, 0.16
50520, 0.13
50521, 0.51
50522, 0.45
50523, 0.80
50524, 0.56
50525, 0.48
50526, 0.44
50527, 0.80
50528, 0.32
50529, 0.57
50530, 0.31
50531, 0.53
50532, 0.03
50533, 0.65
50534, 0.01
50535, 0.61
50536, 0.59
50537, 0.49
50538, 0.47
50539, 0.13
50540, 0.51
50541, 0.23
50542, 0.40
50543, 0.74
50544, 0.27
50545, 0.23
50546, 0.44
50547, 0.36
50548, 0.96
50549, 0.78
50550, 0.41
50551, 0.47
50552, 0.73
50553, 0.36
50554, 0.22
50555, 0.17
50556, 0.37
50557, 0.11
50558, 0.31
50559, 0.58
50560, 0.80
50561, 0.03
50562, 0.09
50563, 0.08
50564, 0.12
50565, 0.77
50566, 0.88
50567, 0.48
50568, 0.90
50569, 0.24
50570, 0.29
50571, 0.32
50572, 0.46
50573, 0.26
50574, 0.01
50575, 0.30
50576, 0.72
50577, 0.12
50578, 0.06
50579, 0.40
50580, 0.00
50581, 0.47
50582, 0.78
50583, 0.16
50584, 0.36
50585, 0.20
50586, 0.41
50587, 0.08
50588, 0.20
50589, 0.55
50590, 0.24
50591, 0.29
50592, 0.16
50593, 0.40
50594, 0.31
50595, 0.61
50596, 0.46
50597, 0.56
50598, 0.00
50599, 0.23
50600, 0.12
50601, 0.28
50602, 0.30
50603, 0.00
50604, 0.05
50605, 0.43
50606, 0.36
50607, 0.00
50608, 0.62
50609, 0.00
50610, 0.00
50611, 0.09
50612, 0.21
50613, 0.30
50614, 0.45
50615, 0.34
50616, 0.72
50617, 0.63
50618, 0.07
50619, 0.05
50620, 0.07
50621, 0.35
50622, 0.80
50623, 0.46
50624, 0.24
50625, 0.14
50626, 0.36
50627, 0.21
50628, 0.16
50629, 0.66
50630, 0.16
50631, 0.53
50632, 0.83
50633, 0.06
50634, 0.11
50635, 0.51
50636, 0.00
50637, 0.44
50638, 0.84
50639, 0.24
50640, 0.03
50641, 0.02
50642, 0.78
50643, 0.17
50644, 0.16
50645, 0.29
50646, 0.34
50647, 0.00
50648, 0.19
50649, 0.20
50650, 0.69
50651, 0.11
50652, 0.78
50653, 0.40
50654, 0.14
50655, 0.37
50656, 0.54
50657, 0.71
50658, 0.14
50659, 0.57
50660, 0.38
50661, 0.60
50662, 0.13
50663, 0.13
50664, 0.17
50665, 0.57
50666, 0.14
50667, 0.13
50668, 0.32
50669, 0.57
50670, 0.00
50671, 0.16
50672, 0.19
50673, 0.19
50674, 0.00
50675, 0.77
50676, 0.48
50677, 0.15
50678, 0.37
50679, 0.10
50680, 0.22
50681, 0.71
50682, 0.18
50683, 0.48
50684, 0.57
50685, 0.51
50686, 0.15
50687, 0.41
50688, 0.18
50689, 0.97
50690, 0.58
50691, 0.30
50692, 0.53
50693, 0.65
50694, 0.62
50695, 0.12
50696, 0.36
50697, 0.02
50698, 0.19
50699, 0.57
50700, 0.00
50701, 0.64
50702, 0.16
50703, 0.20
50704, 0.66
50705, 0.20
50706, 0.00
50707, 0.47
50708, 0.18
50709, 0.30
